latitude,longitude,elevation
16.50977646,80.6004513,16
16.50896798,80.6004513,12
16.50815949,80.6004513,12
16.50735101,80.6004513,16
16.50654252,80.6004513,16
16.50411707,80.6004513,15
16.50330859,80.6004513,13
16.50250011,80.6004513,15
16.50169162,80.6004513,12
16.51624433,80.60125978,22
16.51543585,80.60125978,12
16.51462736,80.60125978,12
16.51381888,80.60125978,16
16.5130104,80.60125978,12
16.51220191,80.60125978,16
16.51139343,80.60125978,16
16.51058494,80.60125978,12
16.50977646,80.60125978,12
16.50896798,80.60125978,13
16.50815949,80.60125978,15
16.50735101,80.60125978,12
16.50654252,80.60125978,13
16.50573404,80.60125978,13
16.50492556,80.60125978,15
16.50411707,80.60125978,16
16.50330859,80.60125978,12
16.50250011,80.60125978,15
16.50169162,80.60125978,12
16.51543585,80.60206827,19
16.51462736,80.60206827,20
16.51381888,80.60206827,16
16.5130104,80.60206827,13
16.51220191,80.60206827,13
16.51139343,80.60206827,15
16.51058494,80.60206827,12
16.50977646,80.60206827,12
16.50896798,80.60206827,15
16.50815949,80.60206827,16
16.50735101,80.60206827,12
16.50654252,80.60206827,13
16.50573404,80.60206827,12
16.50492556,80.60206827,13
16.50411707,80.60206827,16
16.50330859,80.60206827,15
16.50250011,80.60206827,12
16.50169162,80.60206827,15
16.5130104,80.60287675,17
16.51220191,80.60287675,13
16.51139343,80.60287675,15
16.51058494,80.60287675,12
16.50977646,80.60287675,13
16.50896798,80.60287675,15
16.50815949,80.60287675,15
16.50735101,80.60287675,12
16.50654252,80.60287675,12
16.50573404,80.60287675,12
16.50492556,80.60287675,13
16.50411707,80.60287675,12
16.50330859,80.60287675,15
16.50250011,80.60287675,15
16.51220191,80.60368523,14
16.51139343,80.60368523,12
16.51058494,80.60368523,16
16.50977646,80.60368523,15
16.50896798,80.60368523,13
16.50815949,80.60368523,16
16.50735101,80.60368523,12
16.50654252,80.60368523,12
16.50573404,80.60368523,15
16.50492556,80.60368523,12
16.50411707,80.60368523,13
16.50330859,80.60368523,15
16.51139343,80.60449372,14
16.51058494,80.60449372,15
16.50977646,80.60449372,12
16.50896798,80.60449372,12
16.50815949,80.60449372,12
16.50735101,80.60449372,13
16.50654252,80.60449372,13
16.50573404,80.60449372,15
16.50492556,80.60449372,12
16.51058494,80.6053022,12
16.50977646,80.6053022,13
16.50896798,80.6053022,12
16.50815949,80.6053022,13
16.50735101,80.6053022,12
16.50411707,80.60611068,15
16.50330859,80.60611068,12
16.50250011,80.60611068,12
16.50169162,80.60611068,16
16.50411707,80.60691917,13
16.50330859,80.60691917,11
16.50250011,80.60691917,11
16.50169162,80.60691917,15
16.50896798,80.60772765,12
16.50411707,80.60772765,12
16.50330859,80.60772765,15
16.50250011,80.60772765,14
16.50169162,80.60772765,15
16.50896798,80.60853614,9
16.50330859,80.60853614,12
16.50250011,80.60853614,12
16.50169162,80.60853614,12
16.50088314,80.60853614,12
16.50896798,80.60934462,12
16.50250011,80.60934462,14
16.50169162,80.60934462,14
16.50088314,80.60934462,12
16.50007465,80.60934462,16
16.50815949,80.6101531,13
16.50088314,80.6101531,12
16.50007465,80.6101531,15
16.50735101,80.61096159,5
16.50654252,80.61096159,8
16.50088314,80.61096159,12
16.50007465,80.61096159,14
16.49926617,80.61096159,13
16.51139343,80.61177007,25
16.50654252,80.61177007,17
16.50573404,80.61177007,19
16.50088314,80.61177007,14
16.50007465,80.61177007,14
16.49926617,80.61177007,14
16.49845769,80.61177007,13
16.50007465,80.61257855,11
16.49926617,80.61257855,12
16.49845769,80.61257855,12
16.49926617,80.61338704,14
16.49845769,80.61338704,14
16.4976492,80.61338704,14
16.49845769,80.61419552,12
16.4976492,80.61419552,15
16.49845769,80.61500401,15
16.4976492,80.61500401,11
16.4976492,80.61581249,11
16.49684072,80.61581249,11
16.49684072,80.61662097,11
16.49603224,80.61662097,11
16.49684072,80.61742946,11
16.49603224,80.61742946,13
16.49198982,80.61742946,14
16.49684072,80.61823794,13
16.49603224,80.61823794,13
16.49603224,80.61904642,11
16.49522375,80.61904642,14
16.4927983,80.61904642,10
16.49198982,80.61904642,9
16.49522375,80.61985491,9
16.49198982,80.61985491,11
16.49118133,80.61985491,12
16.49522375,80.62066339,13
16.49441527,80.62066339,10
16.49198982,80.62066339,11
16.49118133,80.62066339,10
16.49441527,80.62147188,12
16.49360678,80.62147188,9
16.49118133,80.62147188,10
16.49037285,80.62147188,11
16.49441527,80.62228036,13
16.49360678,80.62228036,10
16.49037285,80.62228036,16
16.49360678,80.62308884,9
16.49360678,80.62389733,9
16.4927983,80.62389733,8
16.4927983,80.62470581,11
16.49037285,80.62470581,15
16.4927983,80.62551429,11
16.49118133,80.62632278,7
16.48875588,80.63117368,17
16.4879474,80.63198216,10
16.48390498,80.63279065,9
16.4830965,80.63279065,10
16.4830965,80.63359913,8
16.48228801,80.63359913,9
16.48147953,80.63359913,14
16.48228801,80.63440762,12
16.48147953,80.63440762,13
16.48067104,80.63440762,10
16.48228801,80.6352161,10
16.48147953,80.6352161,13
16.48067104,80.6352161,9
16.48147953,80.63602458,14
16.48067104,80.63602458,10
16.48067104,80.63683307,8
